Date;Open;High;Low;Close;Adj Close;Volume
Jul 13, 2024;57908.74;59787.08;57796.44;59231.95;59231.95;17080061806
Jul 12, 2024;57341.2;58532.55;56590.18;57899.46;57899.46;25604805221
Jul 11, 2024;57729.89;59299.43;57120.38;57344.91;57344.91;28707803842
Jul 10, 2024;58033.88;59359.43;57178.41;57742.5;57742.5;26175260526
Jul 9, 2024;56704.6;58239.2;56316.88;58009.23;58009.23;27849512607
Jul 8, 2024;55849.57;58131.34;54321.02;56705.1;56705.1;39766159899
Jul 7, 2024;58239.43;58371.12;55793.32;55849.11;55849.11;20553359505
Jul 6, 2024;56659.07;58472.55;56038.96;58303.54;58303.54;20610320577
Jul 5, 2024;57022.81;57497.15;53717.38;56662.38;56662.38;55417544033
Jul 4, 2024;60147.14;60399.68;56777.8;56977.7;56977.7;41149609230
Jul 3, 2024;62034.33;62187.7;59419.39;60173.92;60173.92;29756701685
Jul 2, 2024;62844.41;63203.36;61752.75;62029.02;62029.02;20151616992
Jul 1, 2024;62673.61;63777.23;62495.51;62851.98;62851.98;25468379421
Jun 30, 2024;60888.45;62892.83;60632.95;62678.29;62678.29;17333226409
Jun 29, 2024;60319.88;61097.62;60300.96;60887.38;60887.38;12652903396
Jun 28, 2024;61612.8;62126.1;59985.4;60320.14;60320.14;24952866877
Jun 27, 2024;60811.23;62293.86;60585.33;61604.8;61604.8;21231745045
Jun 26, 2024;61789.68;62434.14;60695.19;60811.28;60811.28;22506003064
Jun 25, 2024;60266.28;62258.26;60239.75;61804.64;61804.64;29201215431
Jun 24, 2024;63173.35;63292.53;58601.7;60277.41;60277.41;43152133651
Jun 23, 2024;64248.96;64491.7;63180.8;63180.8;63180.8;11170471802
Jun 22, 2024;64113.86;64475.47;63929.76;64252.58;64252.58;9858198793
Jun 21, 2024;64837.99;65007.55;63378.89;64096.2;64096.2;26188171739
Jun 20, 2024;64960.3;66438.96;64547.85;64828.66;64828.66;25641109124
Jun 19, 2024;65146.66;65695.35;64693.3;64960.3;64960.3;21103423504
Jun 18, 2024;66490.98;66556.7;64066.96;65140.75;65140.75;39481285950
Jun 17, 2024;66636.52;67188.32;65094.96;66490.3;66490.3;30006354476
Jun 16, 2024;66189.36;66894.84;66018.25;66639.05;66639.05;13281140541
Jun 15, 2024;66006.74;66402.19;65871.77;66191.0;66191.0;14121265576
Jun 14, 2024;66747.57;67294.65;65056.89;66011.09;66011.09;27403884779
Jun 13, 2024;68243.1;68365.78;66304.56;66756.4;66756.4;28955204146
Jun 12, 2024;67321.38;69977.89;66902.45;68241.19;68241.19;34497940694
Jun 11, 2024;69508.08;69549.41;66123.6;67332.03;67332.03;37116136345
Jun 10, 2024;69644.31;70146.07;69232.42;69512.28;69512.28;20597699541
Jun 9, 2024;69297.49;69817.52;69160.84;69647.99;69647.99;13534028500
Jun 8, 2024;69324.18;69533.32;69210.74;69305.77;69305.77;14262185861
Jun 7, 2024;70759.19;71907.85;68507.26;69342.59;69342.59;36188381096
Jun 6, 2024;71082.84;71625.73;70119.13;70757.16;70757.16;25223152007
Jun 5, 2024;70568.35;71735.41;70390.71;71082.82;71082.82;32810771409
Jun 4, 2024;68804.57;71047.41;68564.64;70567.77;70567.77;33149696545
Jun 3, 2024;67753.9;70230.82;67589.84;68804.78;68804.78;32401285324
Jun 2, 2024;67710.27;68409.16;67315.52;67751.6;67751.6;17110588415
Jun 1, 2024;67489.61;67839.77;67386.2;67706.94;67706.94;11641495604
May 31, 2024;68362.52;68999.56;66633.42;67491.41;67491.41;27387283769
May 30, 2024;67576.09;69500.54;67118.08;68364.99;68364.99;29509712534
May 29, 2024;68296.35;68852.46;67101.49;67578.09;67578.09;26707072906
May 28, 2024;69392.2;69514.64;67227.16;68296.22;68296.22;32722265965
May 27, 2024;68512.18;70597.88;68232.5;69394.55;69394.55;25870990717
May 26, 2024;69264.29;69506.23;68183.89;68518.09;68518.09;15628433737
May 25, 2024;68526.92;69579.32;68515.82;69265.95;69265.95;15473071741
May 24, 2024;67928.13;69220.3;66622.67;68526.1;68526.1;29197308153
May 23, 2024;69121.3;70041.27;66356.95;67929.56;67929.56;41895680979
May 22, 2024;70135.32;70623.7;68977.7;69122.34;69122.34;32802561717
May 21, 2024;71443.06;71946.46;69191.13;70136.53;70136.53;46932005990
May 20, 2024;66278.74;71483.56;66086.17;71448.2;71448.2;43850655717
May 19, 2024;66937.93;67694.3;65937.18;66278.37;66278.37;19249094538
May 18, 2024;67066.21;67387.33;66663.5;66940.8;66940.8;16712277406
May 17, 2024;65231.3;67459.46;65119.32;67051.88;67051.88;28031279310
May 16, 2024;66256.11;66712.43;64613.05;65231.58;65231.58;31573077994
May 15, 2024;61553.99;66454.45;61330.41;66267.49;66267.49;39815167074
May 14, 2024;62900.77;63092.13;61123.77;61552.79;61552.79;28186271527
May 13, 2024;61451.22;63422.66;60769.84;62901.45;62901.45;27889181179
May 12, 2024;60793.5;61818.16;60632.6;61448.39;61448.39;13800459405
May 11, 2024;60793.36;61451.15;60492.63;60793.71;60793.71;13842272968
May 10, 2024;63055.19;63446.74;60208.78;60792.78;60792.78;27804954694
May 9, 2024;61191.2;63404.91;60648.07;63049.96;63049.96;25453338161
May 8, 2024;62332.64;62986.09;60877.13;61187.94;61187.94;26088172222
May 7, 2024;63162.76;64390.46;62285.98;62334.82;62334.82;25930730982
May 6, 2024;64038.31;65494.9;62746.24;63161.95;63161.95;28697928697
May 5, 2024;63892.45;64610.89;62955.3;64031.13;64031.13;18296164805
May 4, 2024;62891.03;64494.96;62599.35;63891.47;63891.47;20620477992
May 3, 2024;59122.3;63320.5;58848.31;62889.84;62889.84;33172023048
May 2, 2024;58253.7;59602.3;56937.2;59123.43;59123.43;32711813559
May 1, 2024;60609.5;60780.5;56555.29;58254.01;58254.01;48439780271
Apr 30, 2024;63839.42;64703.33;59120.07;60636.86;60636.86;37840840057
Apr 29, 2024;63106.36;64174.88;61795.46;63841.12;63841.12;26635912073
Apr 28, 2024;63423.52;64321.48;62793.6;63113.23;63113.23;17334827993
Apr 27, 2024;63750.99;63898.36;62424.72;63419.14;63419.14;19530783039
Apr 26, 2024;64485.37;64789.66;63322.4;63755.32;63755.32;24139372950
Apr 25, 2024;64275.02;65275.21;62783.63;64481.71;64481.71;32155786816
Apr 24, 2024;66408.72;67075.37;63589.87;64276.9;64276.9;30276655120
Apr 23, 2024;66839.89;67199.24;65864.87;66407.27;66407.27;24310975583
Apr 22, 2024;64935.63;67233.96;64548.18;66837.68;66837.68;28282686673
Apr 21, 2024;64992.82;65723.24;64277.72;64926.64;64926.64;20506644853
Apr 20, 2024;63851.1;65442.46;63172.4;64994.44;64994.44;23097485495
Apr 19, 2024;63510.75;65481.6;59651.39;63843.57;63843.57;49920425401
Apr 18, 2024;61275.32;64125.69;60833.48;63512.75;63512.75;36006307335
Apr 17, 2024;63831.85;64486.36;59768.59;61276.69;61276.69;41915247049
Apr 16, 2024;63419.3;64355.67;61716.4;63811.86;63811.86;42847528078
Apr 15, 2024;65739.65;66878.65;62332.07;63426.21;63426.21;43595917654
Apr 14, 2024;63836.23;65824.43;62205.85;65738.73;65738.73;49084320047
Apr 13, 2024;67188.38;67931.43;60919.11;63821.47;63821.47;52869738185
Apr 12, 2024;70061.38;71222.74;65254.84;67195.87;67195.87;44129299406
Apr 11, 2024;70575.73;71256.23;69571.81;70060.61;70060.61;30153382941
Apr 10, 2024;69140.24;71093.43;67503.56;70587.88;70587.88;38318601774
Apr 9, 2024;71632.5;71742.51;68212.92;69139.02;69139.02;36426900409
Apr 8, 2024;69362.55;72715.36;69064.24;71631.36;71631.36;37261432669
Apr 7, 2024;68897.11;70284.43;68851.63;69362.55;69362.55;21204930369
Apr 6, 2024;67840.57;69629.6;67491.72;68896.11;68896.11;19967785809
Apr 5, 2024;68515.76;68725.76;66011.48;67837.64;67837.64;33748230056
Apr 4, 2024;65975.7;69291.26;65113.8;68508.84;68508.84;34439527442
Apr 3, 2024;65446.67;66914.32;64559.9;65980.81;65980.81;34488018367
Apr 2, 2024;69705.02;69708.38;64586.59;65446.97;65446.97;50705240709
Apr 1, 2024;71333.48;71342.09;68110.7;69702.15;69702.15;34873527352
Mar 31, 2024;69647.78;71377.78;69624.87;71333.65;71333.65;20050941373
Mar 30, 2024;69893.45;70355.49;69601.06;69645.3;69645.3;17130241883
Mar 29, 2024;70744.8;70913.09;69076.66;69892.83;69892.83;25230851763
Mar 28, 2024;69452.77;71546.02;68895.51;70744.95;70744.95;34374900617
Mar 27, 2024;69991.9;71727.69;68381.93;69455.34;69455.34;40827113309
Mar 26, 2024;69931.33;71535.74;69335.61;69987.84;69987.84;36010437368
Mar 25, 2024;67234.09;71162.59;66414.84;69958.81;69958.81;42700139523
Mar 24, 2024;64070.75;67622.76;63825.85;67234.17;67234.17;27206630673
Mar 23, 2024;63802.72;65976.4;63038.49;64062.2;64062.2;24738964812
Mar 22, 2024;65489.93;66623.75;62355.37;63778.76;63778.76;41401116964
Mar 21, 2024;67911.59;68199.99;64580.92;65491.39;65491.39;44480350565
Mar 20, 2024;61930.16;68115.26;60807.79;67913.67;67913.67;66792634382
Mar 19, 2024;67556.13;68106.93;61536.18;61912.77;61912.77;74215844794
Mar 18, 2024;68371.3;68897.13;66594.23;67548.59;67548.59;49261579492
Mar 17, 2024;65316.34;68845.72;64545.32;68390.63;68390.63;44716864318
Mar 16, 2024;69392.48;70046.27;64801.39;65315.12;65315.12;46842198371
Mar 15, 2024;71387.88;72357.13;65630.7;69403.77;69403.77;78320453976
Mar 14, 2024;73079.38;73750.07;68563.02;71396.59;71396.59;59594605698
Mar 13, 2024;71482.12;73637.48;71334.09;73083.5;73083.5;48212536929
Mar 12, 2024;72125.13;72825.66;68728.85;71481.29;71481.29;62554434520
Mar 11, 2024;69020.55;72850.71;67194.88;72123.91;72123.91;65716656765
Mar 10, 2024;68500.26;70005.2;68239.98;69019.79;69019.79;35683977532
Mar 9, 2024;68299.26;68673.05;68053.13;68498.88;68498.88;21609650379
Mar 8, 2024;66938.09;70083.05;66230.45;68300.09;68300.09;59202881172
Mar 7, 2024;66099.74;68029.92;65655.53;66925.48;66925.48;46989543159
Mar 6, 2024;63776.05;67637.93;62848.67;66106.8;66106.8;68750229073
Mar 5, 2024;68341.05;69170.63;59323.91;63801.2;63801.2;102802940877
Mar 4, 2024;63137.0;68537.03;62386.52;68330.41;68330.41;70670471105
Mar 3, 2024;62031.58;63230.21;61435.02;63167.37;63167.37;26253811450
Mar 2, 2024;62431.65;62458.7;61657.29;62029.85;62029.85;23888473685
Mar 1, 2024;61168.06;63155.1;60802.53;62440.63;62440.63;40186368423
Feb 29, 2024;62499.18;63585.64;60498.73;61198.38;61198.38;65496611844
Feb 28, 2024;57071.1;63913.13;56738.43;62504.79;62504.79;83239156760
Feb 27, 2024;54519.36;57537.84;54484.2;57085.37;57085.37;49756832031
Feb 26, 2024;51730.54;54938.18;50931.03;54522.4;54522.4;34074411896
Feb 25, 2024;51565.21;51950.03;51306.17;51733.24;51733.24;15413239245
Feb 24, 2024;50736.37;51684.2;50585.45;51571.1;51571.1;15174077879
Feb 23, 2024;51283.91;51497.93;50561.78;50731.95;50731.95;21427078270
Feb 22, 2024;51854.64;52009.61;50926.29;51304.97;51304.97;25413900611
Feb 21, 2024;52273.54;52368.82;50671.76;51839.18;51839.18;28624907020
Feb 20, 2024;51777.73;52945.05;50792.31;52284.88;52284.88;33353758256
Feb 19, 2024;52134.81;52483.32;51711.82;51779.14;51779.14;21362184346
Feb 18, 2024;51661.97;52356.96;51233.71;52122.55;52122.55;17595377311
Feb 17, 2024;52161.68;52191.91;50669.67;51663.0;51663.0;20009091006
Feb 16, 2024;51937.73;52537.97;51641.37;52160.2;52160.2;28180567298
Feb 15, 2024;51836.79;52820.07;51371.63;51938.55;51938.55;38564360533
Feb 14, 2024;49733.45;52021.37;49296.83;51826.7;51826.7;39105608050
Feb 13, 2024;49941.36;50358.39;48406.5;49742.44;49742.44;35593051468
Feb 12, 2024;48296.39;50280.48;47745.76;49958.22;49958.22;34511985805
Feb 11, 2024;47768.97;48535.94;47617.41;48293.92;48293.92;19315867136
Feb 10, 2024;47153.53;48146.17;46905.32;47771.28;47771.28;16398681570
Feb 9, 2024;45297.38;48152.5;45260.82;47147.2;47147.2;39316770844
Feb 8, 2024;44332.13;45575.84;44332.13;45301.57;45301.57;26154524080
Feb 7, 2024;43090.02;44341.95;42775.96;44318.22;44318.22;21126587775
Feb 6, 2024;42657.39;43344.15;42529.02;43084.67;43084.67;16798476726
Feb 5, 2024;42577.62;43494.25;42264.82;42658.67;42658.67;18715487317
Feb 4, 2024;42994.94;43097.64;42374.83;42583.58;42583.58;14802225490
Feb 3, 2024;43184.96;43359.94;42890.81;42992.25;42992.25;11169245236
Feb 2, 2024;43077.64;43422.49;42584.34;43185.86;43185.86;18603843039
Feb 1, 2024;42569.76;43243.17;41879.19;43075.77;43075.77;21423953779
Jan 31, 2024;42946.25;43717.41;42298.95;42582.61;42582.61;24673628793
Jan 30, 2024;43300.23;43838.95;42711.37;42952.61;42952.61;23842814518
Jan 29, 2024;42030.91;43305.87;41818.33;43288.25;43288.25;20668476578
Jan 28, 2024;42126.13;42797.18;41696.91;42035.59;42035.59;16858971687
Jan 27, 2024;41815.63;42195.63;41431.28;42120.05;42120.05;11422941934
Jan 26, 2024;39936.82;42209.39;39825.69;41816.87;41816.87;25598119893
Jan 25, 2024;40075.55;40254.48;39545.66;39933.81;39933.81;18491782013
Jan 24, 2024;39877.59;40483.79;39508.8;40077.07;40077.07;22359526178
Jan 23, 2024;39518.71;40127.35;38521.89;39845.55;39845.55;29244553045
Jan 22, 2024;41553.65;41651.21;39450.12;39507.37;39507.37;31338708143
Jan 21, 2024;41671.49;41855.37;41497.01;41545.79;41545.79;9344043642
Jan 20, 2024;41624.59;41877.89;41446.82;41665.59;41665.59;11586690904
Jan 19, 2024;41278.46;42134.16;40297.46;41618.41;41618.41;25752407154
Jan 18, 2024;42742.31;42876.35;40631.17;41262.06;41262.06;25218357242
Jan 17, 2024;43132.1;43189.89;42189.31;42742.65;42742.65;20851232595
Jan 16, 2024;42499.34;43566.27;42086.0;43154.95;43154.95;24062872740
Jan 15, 2024;41715.07;43319.72;41705.42;42511.97;42511.97;22320220558
Jan 14, 2024;42842.26;43065.6;41724.61;41796.27;41796.27;17521429522
Jan 13, 2024;42799.45;43234.66;42464.14;42842.38;42842.38;20601860469
Jan 12, 2024;46354.79;46498.14;41903.77;42853.17;42853.17;43332698900
Jan 11, 2024;46656.07;48969.37;45678.64;46368.59;46368.59;45833734549
Jan 10, 2024;46121.54;47647.22;44483.15;46627.78;46627.78;50114613298
Jan 9, 2024;46987.64;47893.7;45244.71;46139.73;46139.73;39821290992
Jan 8, 2024;43948.71;47218.0;43244.08;46970.5;46970.5;42746192015
Jan 7, 2024;43998.46;44495.57;43662.23;43943.1;43943.1;19330573863
Jan 6, 2024;44178.95;44227.63;43475.16;43989.2;43989.2;16092503468
Jan 5, 2024;44192.98;44353.29;42784.72;44162.69;44162.69;32336029347
Jan 4, 2024;42855.82;44770.02;42675.18;44179.92;44179.92;30448091210
Jan 3, 2024;44961.6;45503.24;40813.54;42848.18;42848.18;46342323118
Jan 2, 2024;44187.14;45899.71;44176.95;44957.97;44957.97;39335274536
Jan 1, 2024;42280.23;44175.44;42214.98;44167.33;44167.33;18426978443
Dec 31, 2023;42152.1;42860.94;41998.25;42265.19;42265.19;16397498810
Dec 30, 2023;42091.75;42584.13;41556.23;42156.9;42156.9;16013925945
Dec 29, 2023;42614.64;43124.32;41424.06;42099.4;42099.4;26000021055
Dec 28, 2023;43468.2;43804.78;42318.55;42627.86;42627.86;22992093014
Dec 27, 2023;42518.47;43683.16;42167.58;43442.86;43442.86;25260941032
Dec 26, 2023;43599.85;43603.18;41676.49;42520.4;42520.4;30026850982
Dec 25, 2023;43010.57;43765.09;42765.77;43613.14;43613.14;21115795370
Dec 24, 2023;43728.37;43945.52;42786.92;43016.12;43016.12;18830554085
Dec 23, 2023;44012.2;44015.7;43351.36;43739.54;43739.54;13507796558
Dec 22, 2023;43868.99;44367.96;43441.97;43997.9;43997.9;21028503216
Dec 21, 2023;43648.13;44240.67;43330.05;43869.15;43869.15;22452766169
Dec 20, 2023;42261.3;44275.59;42223.82;43652.25;43652.25;27868908174
Dec 19, 2023;42641.51;43354.3;41826.34;42270.53;42270.53;23171001281
Dec 18, 2023;41348.2;42720.3;40530.26;42623.54;42623.54;25224642008
Dec 17, 2023;42236.11;42359.5;41274.54;41364.66;41364.66;16678702876
Dec 16, 2023;41937.74;42664.95;41723.11;42240.12;42240.12;14386729590
Dec 15, 2023;43028.25;43087.82;41692.97;41929.76;41929.76;19639442462
Dec 14, 2023;42884.26;43390.86;41767.09;43023.97;43023.97;25578530178
Dec 13, 2023;41468.46;43429.78;40676.87;42890.74;42890.74;26797884674
Dec 12, 2023;41238.73;42048.3;40667.56;41450.22;41450.22;24779520132
Dec 11, 2023;43792.02;43808.38;40234.58;41243.83;41243.83;40632672038
Dec 10, 2023;43728.38;44034.63;43593.29;43779.7;43779.7;13000481418
Dec 9, 2023;44180.02;44361.26;43627.6;43725.98;43725.98;17368210171
Dec 8, 2023;43293.14;44705.52;43125.3;44166.6;44166.6;24421116687
Dec 7, 2023;43769.13;44042.59;42880.65;43292.66;43292.66;27635760671
Dec 6, 2023;44080.02;44265.77;43478.08;43746.45;43746.45;29909761586
Dec 5, 2023;41986.27;44408.66;41421.15;44080.65;44080.65;36312154535
Dec 4, 2023;39978.63;42371.75;39978.63;41980.1;41980.1;39856129827
Dec 3, 2023;39472.21;40135.61;39298.16;39978.39;39978.39;15769696322
Dec 2, 2023;38689.28;39678.94;38652.59;39476.33;39476.33;15534035612
Dec 1, 2023;37718.01;38954.11;37629.36;38688.75;38688.75;23512784002
Nov 30, 2023;37861.12;38141.75;37531.14;37712.75;37712.75;18115982627
Nov 29, 2023;37826.11;38366.11;37612.63;37858.49;37858.49;20728546658
Nov 28, 2023;37247.99;38368.48;36891.09;37831.09;37831.09;21696137014
Nov 27, 2023;37454.19;37559.36;36750.13;37254.17;37254.17;19002925720
Nov 26, 2023;37796.83;37820.3;37162.75;37479.12;37479.12;13744796068
Nov 25, 2023;37721.41;37892.43;37617.42;37796.79;37796.79;9099571165
Nov 24, 2023;37296.32;38415.34;37261.61;37720.28;37720.28;22922957823
Nov 23, 2023;37420.43;37643.92;36923.86;37289.62;37289.62;14214948217
Nov 22, 2023;35756.55;37856.98;35670.97;37432.34;37432.34;24397247860
Nov 21, 2023;37469.16;37631.14;35813.81;35813.81;35813.81;25172163756
Nov 20, 2023;37374.07;37756.82;36882.53;37476.96;37476.96;20888209068
Nov 19, 2023;36585.77;37509.36;36414.6;37386.55;37386.55;12915986553
Nov 18, 2023;36625.37;36839.28;36233.31;36585.7;36585.7;11886022717
Nov 17, 2023;36164.82;36704.48;35901.23;36596.68;36596.68;22445028430
Nov 16, 2023;37879.98;37934.63;35545.47;36154.77;36154.77;26007385366
Nov 15, 2023;35548.11;37964.89;35383.78;37880.58;37880.58;27365821679
Nov 14, 2023;36491.79;36753.35;34948.5;35537.64;35537.64;23857403554
Nov 13, 2023;37070.3;37405.12;36399.61;36502.36;36502.36;19057712790
Nov 12, 2023;37133.99;37227.69;36779.12;37054.52;37054.52;11545715999
Nov 11, 2023;37310.07;37407.09;36773.67;37138.05;37138.05;13924272142
Nov 10, 2023;36702.25;37493.8;36362.75;37313.97;37313.97;22711265155
Nov 9, 2023;35633.63;37926.26;35592.1;36693.13;36693.13;37762672382
Nov 8, 2023;35419.48;35994.42;35147.8;35655.28;35655.28;17295394918
Nov 7, 2023;35047.79;35892.42;34545.82;35443.56;35443.56;18834737789
Nov 6, 2023;35044.79;35286.03;34765.36;35037.37;35037.37;12693436420
Nov 5, 2023;35090.01;35340.34;34594.24;35049.36;35049.36;12412743996
Nov 4, 2023;34736.32;35256.03;34616.69;35082.2;35082.2;9561294264
Nov 3, 2023;34942.47;34942.47;34133.44;34732.32;34732.32;17158456701
Nov 2, 2023;35441.58;35919.84;34401.57;34938.24;34938.24;20998158544
Nov 1, 2023;34657.27;35527.93;34170.69;35437.25;35437.25;22446272005
Oct 31, 2023;34500.08;34719.25;34083.31;34667.78;34667.78;15758270810
Oct 30, 2023;34531.74;34843.93;34110.97;34502.36;34502.36;17184860315
Oct 29, 2023;34089.37;34743.26;33947.57;34538.48;34538.48;11160323986
Oct 28, 2023;33907.72;34399.39;33874.8;34089.57;34089.57;10160330825
Oct 27, 2023;34156.5;34238.21;33416.89;33909.8;33909.8;16418032871
Oct 26, 2023;34504.29;34832.91;33762.32;34156.65;34156.65;19427195376
Oct 25, 2023;33916.04;35133.76;33709.11;34502.82;34502.82;25254318008
Oct 24, 2023;33077.3;35150.43;32880.76;33901.53;33901.53;44934999645
Oct 23, 2023;30140.69;34370.44;30097.83;33086.23;33086.23;38363572311
Oct 22, 2023;29918.65;30199.43;29720.31;29993.9;29993.9;10446520040
Oct 21, 2023;29683.38;30287.48;29481.75;29918.41;29918.41;11541146996
Oct 20, 2023;28732.81;30104.09;28601.67;29682.95;29682.95;21536125230
Oct 19, 2023;28332.42;28892.47;28177.99;28719.81;28719.81;14448058195
Oct 18, 2023;28413.53;28889.01;28174.25;28328.34;28328.34;12724128586
Oct 17, 2023;28522.1;28618.75;28110.19;28415.75;28415.75;14872527508
Oct 16, 2023;27162.63;29448.14;27130.47;28519.47;28519.47;27833876539
Oct 15, 2023;26858.01;27289.17;26817.89;27159.65;27159.65;7098201980
Oct 14, 2023;26866.2;26969.0;26814.59;26861.71;26861.71;5388116782
Oct 13, 2023;26752.88;27092.7;26686.32;26862.38;26862.38;15165312851
Oct 12, 2023;26873.29;26921.44;26558.32;26756.8;26756.8;9392909295
Oct 11, 2023;27392.08;27474.12;26561.1;26873.32;26873.32;13648094333
Oct 10, 2023;27589.2;27715.85;27301.65;27391.02;27391.02;9973350678
Oct 9, 2023;27934.47;27989.47;27302.56;27583.68;27583.68;12007668568
Oct 8, 2023;27971.68;28102.17;27740.66;27935.09;27935.09;7916875290
Oct 7, 2023;27946.78;28028.09;27870.42;27968.84;27968.84;6553044316
Oct 6, 2023;27412.12;28252.54;27215.55;27946.6;27946.6;13492391599
Oct 5, 2023;27798.65;28091.86;27375.6;27415.91;27415.91;11877253670
Oct 4, 2023;27429.07;27826.66;27248.11;27799.39;27799.39;11143355314
Oct 3, 2023;27508.25;27667.19;27216.0;27429.98;27429.98;11407814187
Oct 2, 2023;27976.8;28494.46;27347.79;27530.79;27530.79;19793041322
Oct 1, 2023;26967.4;28047.24;26965.09;27983.75;27983.75;9503917434
Sep 30, 2023;26911.69;27091.79;26888.97;26967.92;26967.92;5331172801
Sep 29, 2023;27024.84;27225.94;26721.76;26911.72;26911.72;10396435377
Sep 28, 2023;26355.81;27259.5;26327.32;27021.55;27021.55;14079002707
Sep 27, 2023;26209.5;26817.84;26111.46;26352.72;26352.72;11718380997
Sep 26, 2023;26294.76;26389.88;26090.71;26217.25;26217.25;9985498161
Sep 25, 2023;26253.78;26421.51;26011.47;26298.48;26298.48;11997833257
Sep 24, 2023;26579.37;26716.06;26221.05;26256.83;26256.83;8192867686
Sep 23, 2023;26578.56;26634.19;26520.52;26579.39;26579.39;7404700301
Sep 22, 2023;26564.06;26726.08;26495.53;26579.57;26579.57;10578746709
Sep 21, 2023;27129.84;27152.94;26389.3;26567.63;26567.63;13371443708
Sep 20, 2023;27210.23;27379.51;26864.08;27132.01;27132.01;13281116604
Sep 19, 2023;26760.85;27488.76;26681.61;27211.12;27211.12;13807690550
Sep 18, 2023;26532.99;27414.73;26415.52;26754.28;26754.28;15615339655
Sep 17, 2023;26567.93;26618.0;26445.07;26534.19;26534.19;6774210670
Sep 16, 2023;26606.2;26754.77;26473.89;26568.28;26568.28;7402031417
Sep 15, 2023;26533.82;26840.5;26240.7;26608.69;26608.69;11479735788
Sep 14, 2023;26228.28;26774.62;26171.45;26539.67;26539.67;13811359124
Sep 13, 2023;25837.55;26376.11;25781.12;26228.32;26228.32;13072077070
Sep 12, 2023;25160.66;26451.94;25133.08;25833.34;25833.34;18657279324
Sep 11, 2023;25831.71;25883.95;24930.3;25162.65;25162.65;14600006467
Sep 10, 2023;25895.21;25978.13;25640.26;25832.23;25832.23;7899553047
Sep 9, 2023;25905.43;25921.98;25810.49;25895.68;25895.68;5481314132
Sep 8, 2023;26245.21;26414.01;25677.48;25905.65;25905.65;10817356400
Sep 7, 2023;25748.31;26409.3;25608.2;26240.2;26240.2;11088307100
Sep 6, 2023;25783.93;25953.02;25404.36;25753.24;25753.24;12752705327
Sep 5, 2023;25814.96;25858.38;25589.99;25779.98;25779.98;11094740040
Sep 4, 2023;25968.17;26081.53;25657.03;25812.42;25812.42;10680635106
Sep 3, 2023;25869.47;26087.15;25817.03;25969.57;25969.57;8962524523
Sep 2, 2023;25800.91;25970.29;25753.09;25868.8;25868.8;10100387473
Sep 1, 2023;25934.02;26125.87;25362.61;25800.72;25800.72;17202862221
Aug 31, 2023;27301.93;27456.08;25752.93;25931.47;25931.47;20181001451
Aug 30, 2023;27726.08;27760.16;27069.21;27297.27;27297.27;16343655235
Aug 29, 2023;26102.49;28089.34;25912.63;27727.39;27727.39;29368391712
Aug 28, 2023;26089.62;26198.58;25880.6;26106.15;26106.15;11002805166
Aug 27, 2023;26008.24;26165.37;25965.1;26089.69;26089.69;6913768611
Aug 26, 2023;26047.23;26107.38;25983.88;26008.46;26008.46;6034817316
Aug 25, 2023;26163.68;26248.1;25786.81;26047.67;26047.67;12406045118
Aug 24, 2023;26431.52;26554.91;25914.93;26162.37;26162.37;12871532023
Aug 23, 2023;26040.47;26786.9;25805.0;26431.64;26431.64;16985265785
Aug 22, 2023;26130.75;26135.51;25520.73;26031.66;26031.66;14503820706
Aug 21, 2023;26188.69;26220.2;25846.09;26124.14;26124.14;13371557893
Aug 20, 2023;26096.86;26260.68;26004.31;26189.58;26189.58;9036580420
Aug 19, 2023;26047.83;26249.45;25802.41;26096.21;26096.21;10631443812
Aug 18, 2023;26636.08;26808.2;25668.92;26049.56;26049.56;24026236529
Aug 17, 2023;28699.8;28745.95;25409.11;26664.55;26664.55;31120851211
Aug 16, 2023;29169.07;29221.98;28701.78;28701.78;28701.78;14949271904
Aug 15, 2023;29408.05;29439.12;29088.85;29170.35;29170.35;12640195779
Aug 14, 2023;29283.26;29660.25;29124.11;29408.44;29408.44;14013695304
Aug 13, 2023;29416.59;29441.43;29265.81;29282.91;29282.91;7329897180
Aug 12, 2023;29399.79;29465.11;29357.59;29415.96;29415.96;6194358008
Aug 11, 2023;29424.9;29517.77;29253.52;29397.71;29397.71;10195168197
Aug 10, 2023;29563.97;29688.56;29354.45;29429.59;29429.59;11865344789
Aug 9, 2023;29766.7;30093.44;29376.8;29561.49;29561.49;18379521213
Aug 8, 2023;29180.02;30176.8;29113.81;29765.49;29765.49;17570561357
Aug 7, 2023;29038.51;29244.28;28724.14;29180.58;29180.58;13618163710
Aug 6, 2023;29043.7;29160.82;28963.83;29041.86;29041.86;7269806994
Aug 5, 2023;29075.39;29102.46;28957.8;29042.13;29042.13;6598366353
Aug 4, 2023;29174.38;29302.08;28885.34;29074.09;29074.09;12036639988
Aug 3, 2023;29161.81;29375.71;28959.49;29178.68;29178.68;12780357746
Aug 2, 2023;29704.15;29988.0;28946.51;29151.96;29151.96;19212655598
Aug 1, 2023;29230.87;29675.73;28657.02;29675.73;29675.73;18272392391
Jul 31, 2023;29278.31;29489.87;29131.58;29230.11;29230.11;11656781982
Jul 30, 2023;29357.09;29443.17;29059.5;29275.31;29275.31;8678454527
